V4_0,Time_codelist,Time,Geography_codelist,Geography,cpi1dim1aggid,Aggregate
141.5,Month,Jul-10,K02000001,,cpi1dim1S70303,07.3.3 Passenger transport by air
160.1,Month,Jul-10,K02000001,,cpi1dim1S70304,07.3.4 Passenger transport by sea and inland waterway
149.1,Month,Jul-10,K02000001,,cpi1dim1S80100,08.1.0 Postal Services
99.8,Month,Jul-10,K02000001,,cpi1dim1S80200,08.2.0 Telephone and Telefax Equipment & Services
56.4,Month,Jul-10,K02000001,,cpi1dim1S90101,09.1.1 Reception and reproduction of sound and pictures
30.2,Month,Jul-10,K02000001,,cpi1dim1S90102,"09.1.2 Photographic, cinematographic and optical equipment"
45,Month,Jul-10,K02000001,,cpi1dim1S90103,09.1.3 Data processing equipment
76.7,Month,Jul-10,K02000001,,cpi1dim1S90104,09.1.4 Recording media
114.8,Month,Jul-10,K02000001,,cpi1dim1S90105,"09.1.5 Repair of audio-visual equipment , related products"
111.3,Month,Jul-10,K02000001,,cpi1dim1S90201,09.2.1/2 Major durables for in/outdoor recreation
90.3,Month,Jul-10,K02000001,,cpi1dim1S90301,"09.3.1 Games, toys and hobbies"
98.9,Month,Jul-10,K02000001,,cpi1dim1S90302,09.3.2 Equipment for sport and open-air recreation
109,Month,Jul-10,K02000001,,cpi1dim1S90303,"09.3.3 Gardens, plants and flowers"
122.8,Month,Jul-10,K02000001,,cpi1dim1S90304,"09.3.4/5 Pets, related products and services"
122.2,Month,Jul-10,K02000001,,cpi1dim1S90401,09.4.1 Recreational and sporting services
119.6,Month,Jul-10,K02000001,,cpi1dim1S90402,09.4.2 Cultural services
119.4,Month,Jul-10,K02000001,,cpi1dim1S90501,09.5.1 Books
124,Month,Jul-10,K02000001,,cpi1dim1S90502,09.5.2 Newspapers and periodicals
111.7,Month,Jul-10,K02000001,,cpi1dim1S90503,"09.5.3/4 Misc. printed matter, stationery, drawing materials"
116.8,Month,Jul-10,K02000001,,cpi1dim1S90600,09.6.0 Package Holidays
152.2,Month,Jul-10,K02000001,,cpi1dim1S100000,10.0.0 Education
118.2,Month,Jul-10,K02000001,,cpi1dim1S110101,"11.1.1 Restaurants, cafes"
116.6,Month,Jul-10,K02000001,,cpi1dim1S110102,11.1.2 Canteens
112.3,Month,Jul-10,K02000001,,cpi1dim1S110200,11.2.0 Accommodation Services
116.5,Month,Jul-10,K02000001,,cpi1dim1S120101,12.1.1 Hairdressing and personal grooming establishments
110.5,Month,Jul-10,K02000001,,cpi1dim1S120102,12.1.2/3 Appliances and products for personal care
128.4,Month,Jul-10,K02000001,,cpi1dim1S120301,"12.3.1 Jewellery, clocks and watches"
97.3,Month,Jul-10,K02000001,,cpi1dim1S120302,12.3.2 Other personal effects
126.2,Month,Jul-10,K02000001,,cpi1dim1S120400,12.4.0 Social Protection
113.2,Month,Jul-10,K02000001,,cpi1dim1S120502,12.5.2 House contents insurance
143.3,Month,Jul-10,K02000001,,cpi1dim1S120503,12.5.3 Health insurance
151.7,Month,Jul-10,K02000001,,cpi1dim1S120504,12.5.4 Transport insurance
99.3,Month,Jul-10,K02000001,,cpi1dim1S120602,12.6.2 Other financial services (nec)
120.6,Month,Jul-10,K02000001,,cpi1dim1S120700,12.7.0 Other Services Not Elsewhere covered
127.4,Month,Jul-10,K02000001,,cpi1dim1T10000,01 Food and non-alcoholic beverages
121.9,Month,Jul-10,K02000001,,cpi1dim1T20000,02 Alcoholic beverages and tobacco
74.6,Month,Jul-10,K02000001,,cpi1dim1T30000,03 Clothing and footwear
130,Month,Jul-10,K02000001,,cpi1dim1T40000,"04 Housing, water, electricity, gas and other fuels"
108.4,Month,Jul-10,K02000001,,cpi1dim1T50000,"05 Furniture, household equipment and maintenance"
115.9,Month,Jul-10,K02000001,,cpi1dim1T60000,06 Health
124,Month,Jul-10,K02000001,,cpi1dim1T70000,07 Transport
101.7,Month,Jul-10,K02000001,,cpi1dim1T80000,08 Communication
100.2,Month,Jul-10,K02000001,,cpi1dim1T90000,09 Recreation and culture
152.2,Month,Jul-10,K02000001,,cpi1dim1T100000,10 Education
117.2,Month,Jul-10,K02000001,,cpi1dim1T110000,11 Restaurants and hotels
113.6,Month,Jul-10,K02000001,,cpi1dim1T120000,12 Miscellaneous goods and services
114.9,Month,Aug-10,K02000001,,cpi1dim1A0,CPI (overall index)
128.2,Month,Aug-10,K02000001,,cpi1dim1G10100,01.1 Food
124,Month,Aug-10,K02000001,,cpi1dim1G10200,01.2 Non-alcoholic beverages
112.7,Month,Aug-10,K02000001,,cpi1dim1G20100,02.1 Alcoholic beverages
128.7,Month,Aug-10,K02000001,,cpi1dim1G20200,02.2 Tobacco
75,Month,Aug-10,K02000001,,cpi1dim1G30100,03.1 Clothing
86.5,Month,Aug-10,K02000001,,cpi1dim1G30200,03.2 Footwear including repairs
113.7,Month,Aug-10,K02000001,,cpi1dim1G40100,04.1 Actual rentals for housing
122.9,Month,Aug-10,K02000001,,cpi1dim1G40300,04.3 Regular maintenance and repair of the dwelling
128.5,Month,Aug-10,K02000001,,cpi1dim1G40400,04.4 Water supply and misc. services for the dwelling
163.2,Month,Aug-10,K02000001,,cpi1dim1G40500,"04.5 Electricity , gas and other fuels"
111.2,Month,Aug-10,K02000001,,cpi1dim1G50100,"05.1 Furniture, furnishings and carpets"
90.5,Month,Aug-10,K02000001,,cpi1dim1G50200,05.2 Household textiles
106.3,Month,Aug-10,K02000001,,cpi1dim1G50300,"05.3 Household appliances, fitting and repairs"
106.3,Month,Aug-10,K02000001,,cpi1dim1G50400,"05.4 Glassware, tableware and household utensils"
109.2,Month,Aug-10,K02000001,,cpi1dim1G50500,05.5 Tools and equipment for house and garden
122.5,Month,Aug-10,K02000001,,cpi1dim1G50600,05.6 Goods and services for routine maintenance
103.7,Month,Aug-10,K02000001,,cpi1dim1G60100,"06.1 Medical products, appliances and equipment"
116.4,Month,Aug-10,K02000001,,cpi1dim1G60200,06.2 Out-patient services
134.4,Month,Aug-10,K02000001,,cpi1dim1G60300,06.3 Hospital services
102.6,Month,Aug-10,K02000001,,cpi1dim1G70100,07.1 Purchase of vehicles
128.9,Month,Aug-10,K02000001,,cpi1dim1G70200,07.2 Operation of personal transport equipment
153.8,Month,Aug-10,K02000001,,cpi1dim1G70300,07.3 Transport services
149.1,Month,Aug-10,K02000001,,cpi1dim1G80100,08.1 Postal services
99,Month,Aug-10,K02000001,,cpi1dim1G80200,08.2/3 Telephone and telefax equip
57.7,Month,Aug-10,K02000001,,cpi1dim1G90100,09.1 Audio-visual equipment and related products
111.3,Month,Aug-10,K02000001,,cpi1dim1G90200,9.2 Other major durables for recreation and culture
99.4,Month,Aug-10,K02000001,,cpi1dim1G90300,"09.3 Other recreational items, gardens and pets"
120.6,Month,Aug-10,K02000001,,cpi1dim1G90400,09.4 Recreational and cultural services
118.9,Month,Aug-10,K02000001,,cpi1dim1G90500,"09.5 Books, newspapers and stationery"
117.5,Month,Aug-10,K02000001,,cpi1dim1G90600,09.6 Package holidays
152.2,Month,Aug-10,K02000001,,cpi1dim1G100000,10.0 Education
118.2,Month,Aug-10,K02000001,,cpi1dim1G110100,11.1 Catering services
111.9,Month,Aug-10,K02000001,,cpi1dim1G110200,11.2 Accommodation services
112,Month,Aug-10,K02000001,,cpi1dim1G120100,12.1 Personal care
120.1,Month,Aug-10,K02000001,,cpi1dim1G120300,12.3 Personal effects (nec)
126.2,Month,Aug-10,K02000001,,cpi1dim1G120400,12.4 Social protection
141.3,Month,Aug-10,K02000001,,cpi1dim1G120500,12.5 Insurance
99.3,Month,Aug-10,K02000001,,cpi1dim1G120600,12.6 Financial services (nec)
120.7,Month,Aug-10,K02000001,,cpi1dim1G120700,12.7 Other services (nec)
127.3,Month,Aug-10,K02000001,,cpi1dim1S10101,01.1.1 Bread and cereals
123.4,Month,Aug-10,K02000001,,cpi1dim1S10102,01.1.2 Meat
139.9,Month,Aug-10,K02000001,,cpi1dim1S10103,01.1.3 Fish
129.9,Month,Aug-10,K02000001,,cpi1dim1S10104,"01.1.4 Milk, cheese and eggs"
143.9,Month,Aug-10,K02000001,,cpi1dim1S10105,01.1.5 Oils and fats
120.3,Month,Aug-10,K02000001,,cpi1dim1S10106,01.1.6 Fruit
132.9,Month,Aug-10,K02000001,,cpi1dim1S10107,01.1.7 Vegetables including potatoes and tubers
130.2,Month,Aug-10,K02000001,,cpi1dim1S10108,"01.1.8 Sugar, jam, syrups, chocolate and confectionery"
116.7,Month,Aug-10,K02000001,,cpi1dim1S10109,01.1.9 Food products (nec)
135.9,Month,Aug-10,K02000001,,cpi1dim1S10201,"01.2.1 Coffee, tea and cocoa"
120.4,Month,Aug-10,K02000001,,cpi1dim1S10202,"01.2.2 Mineral waters, soft drinks and juices"
116,Month,Aug-10,K02000001,,cpi1dim1S20101,02.1.1 Spirits
115.1,Month,Aug-10,K02000001,,cpi1dim1S20102,02.1.2 Wine
103.5,Month,Aug-10,K02000001,,cpi1dim1S20103,02.1.3 Beer
128.7,Month,Aug-10,K02000001,,cpi1dim1S20200,02.2.0 Tobacco
73.3,Month,Aug-10,K02000001,,cpi1dim1S30102,03.1.2 Garments
94.6,Month,Aug-10,K02000001,,cpi1dim1S30103,03.1.3 Other clothing and clothing accessories
117.1,Month,Aug-10,K02000001,,cpi1dim1S30104,"03.1.4 Cleaning, repair and hire of clothing"
86.5,Month,Aug-10,K02000001,,cpi1dim1S30200,03.2.0 Footwear including repairs
113.7,Month,Aug-10,K02000001,,cpi1dim1S40100,04.1.0 Actual rentals for housing
128,Month,Aug-10,K02000001,,cpi1dim1S40301,04.3.1 Materials for maintenance and repair
116.6,Month,Aug-10,K02000001,,cpi1dim1S40302,04.3.2 Services for maintenance and repair
130.3,Month,Aug-10,K02000001,,cpi1dim1S40401,04.4.1 Water supply
126.9,Month,Aug-10,K02000001,,cpi1dim1S40403,04.4.3 Sewerage collection
154.8,Month,Aug-10,K02000001,,cpi1dim1S40501,04.5.1 Electricity
178.4,Month,Aug-10,K02000001,,cpi1dim1S40502,04.5.2 Gas
146.5,Month,Aug-10,K02000001,,cpi1dim1S40503,04.5.3 Liquid fuels
157.7,Month,Aug-10,K02000001,,cpi1dim1S40504,04.5.4 Solid fuels
110.4,Month,Aug-10,K02000001,,cpi1dim1S50101,05.1.1 Furniture and furnishings
112.7,Month,Aug-10,K02000001,,cpi1dim1S50102,05.1.2 Carpets and other floor coverings
90.5,Month,Aug-10,K02000001,,cpi1dim1S50200,05.2.0 Household Textiles
105.3,Month,Aug-10,K02000001,,cpi1dim1S50301,05.3.1/2 Major appliances and small electric goods
113.2,Month,Aug-10,K02000001,,cpi1dim1S50303,05.3.3 Repair of household appliances
106.3,Month,Aug-10,K02000001,,cpi1dim1S50400,"05.4.0 Glassware, Tableware and Household Utensils"
109.2,Month,Aug-10,K02000001,,cpi1dim1S50500,05.5.0 Tools and equipment for House and Garden
123.6,Month,Aug-10,K02000001,,cpi1dim1S50601,05.6.1 Non-durable household goods
119.6,Month,Aug-10,K02000001,,cpi1dim1S50602,05.6.2 Domestic services and household services
104.8,Month,Aug-10,K02000001,,cpi1dim1S60101,06.1.1 Pharmaceutical products
102.7,Month,Aug-10,K02000001,,cpi1dim1S60102,06.1.2/3 Other medical and therapeutic equipment
113,Month,Aug-10,K02000001,,cpi1dim1S60201,"06.2.1/3 Medical services, paramedical services"
120.1,Month,Aug-10,K02000001,,cpi1dim1S60202,06.2.2 Dental services
134.4,Month,Aug-10,K02000001,,cpi1dim1S60300,06.3.0 Hospital Services
116.8,Month,Aug-10,K02000001,,cpi1dim1S70102,07.1.2/3 Motorcycles and bicycles
108.3,Month,Aug-10,K02000001,,cpi1dim1S70181,07.1.1 New Cars
91.4,Month,Aug-10,K02000001,,cpi1dim1S70191,07.1.1b Second Hand Cars
113.7,Month,Aug-10,K02000001,,cpi1dim1S70201,07.2.1 Spare parts and accessories
133.2,Month,Aug-10,K02000001,,cpi1dim1S70202,07.2.2 Fuels and lubricants
126.8,Month,Aug-10,K02000001,,cpi1dim1S70203,07.2.3 Maintenance and repairs
118.5,Month,Aug-10,K02000001,,cpi1dim1S70204,07.2.4 Other services
131.8,Month,Aug-10,K02000001,,cpi1dim1S70301,07.3.1 Passenger transport by railway
120.9,Month,Aug-10,K02000001,,cpi1dim1S70302,07.3.2 Passenger transport by road
164.3,Month,Aug-10,K02000001,,cpi1dim1S70303,07.3.3 Passenger transport by air
189.4,Month,Aug-10,K02000001,,cpi1dim1S70304,07.3.4 Passenger transport by sea and inland waterway
149.1,Month,Aug-10,K02000001,,cpi1dim1S80100,08.1.0 Postal Services
99,Month,Aug-10,K02000001,,cpi1dim1S80200,08.2.0 Telephone and Telefax Equipment & Services
56.4,Month,Aug-10,K02000001,,cpi1dim1S90101,09.1.1 Reception and reproduction of sound and pictures
28.4,Month,Aug-10,K02000001,,cpi1dim1S90102,"09.1.2 Photographic, cinematographic and optical equipment"
44.7,Month,Aug-10,K02000001,,cpi1dim1S90103,09.1.3 Data processing equipment
78.3,Month,Aug-10,K02000001,,cpi1dim1S90104,09.1.4 Recording media
115.8,Month,Aug-10,K02000001,,cpi1dim1S90105,"09.1.5 Repair of audio-visual equipment , related products"
111.3,Month,Aug-10,K02000001,,cpi1dim1S90201,09.2.1/2 Major durables for in/outdoor recreation
90.5,Month,Aug-10,K02000001,,cpi1dim1S90301,"09.3.1 Games, toys and hobbies"
98.9,Month,Aug-10,K02000001,,cpi1dim1S90302,09.3.2 Equipment for sport and open-air recreation
110.2,Month,Aug-10,K02000001,,cpi1dim1S90303,"09.3.3 Gardens, plants and flowers"
122.9,Month,Aug-10,K02000001,,cpi1dim1S90304,"09.3.4/5 Pets, related products and services"
122.4,Month,Aug-10,K02000001,,cpi1dim1S90401,09.4.1 Recreational and sporting services
119.8,Month,Aug-10,K02000001,,cpi1dim1S90402,09.4.2 Cultural services
119.8,Month,Aug-10,K02000001,,cpi1dim1S90501,09.5.1 Books
123.4,Month,Aug-10,K02000001,,cpi1dim1S90502,09.5.2 Newspapers and periodicals
111.7,Month,Aug-10,K02000001,,cpi1dim1S90503,"09.5.3/4 Misc. printed matter, stationery, drawing materials"
117.5,Month,Aug-10,K02000001,,cpi1dim1S90600,09.6.0 Package Holidays
152.2,Month,Aug-10,K02000001,,cpi1dim1S100000,10.0.0 Education
118.4,Month,Aug-10,K02000001,,cpi1dim1S110101,"11.1.1 Restaurants, cafes"
116.4,Month,Aug-10,K02000001,,cpi1dim1S110102,11.1.2 Canteens
111.9,Month,Aug-10,K02000001,,cpi1dim1S110200,11.2.0 Accommodation Services
116.6,Month,Aug-10,K02000001,,cpi1dim1S120101,12.1.1 Hairdressing and personal grooming establishments
110.3,Month,Aug-10,K02000001,,cpi1dim1S120102,12.1.2/3 Appliances and products for personal care
129.5,Month,Aug-10,K02000001,,cpi1dim1S120301,"12.3.1 Jewellery, clocks and watches"
101.5,Month,Aug-10,K02000001,,cpi1dim1S120302,12.3.2 Other personal effects
126.2,Month,Aug-10,K02000001,,cpi1dim1S120400,12.4.0 Social Protection
111.7,Month,Aug-10,K02000001,,cpi1dim1S120502,12.5.2 House contents insurance
143.3,Month,Aug-10,K02000001,,cpi1dim1S120503,12.5.3 Health insurance
159.3,Month,Aug-10,K02000001,,cpi1dim1S120504,12.5.4 Transport insurance
99.3,Month,Aug-10,K02000001,,cpi1dim1S120602,12.6.2 Other financial services (nec)
120.7,Month,Aug-10,K02000001,,cpi1dim1S120700,12.7.0 Other Services Not Elsewhere covered
127.6,Month,Aug-10,K02000001,,cpi1dim1T10000,01 Food and non-alcoholic beverages
121.8,Month,Aug-10,K02000001,,cpi1dim1T20000,02 Alcoholic beverages and tobacco
76.6,Month,Aug-10,K02000001,,cpi1dim1T30000,03 Clothing and footwear
130,Month,Aug-10,K02000001,,cpi1dim1T40000,"04 Housing, water, electricity, gas and other fuels"
109.5,Month,Aug-10,K02000001,,cpi1dim1T50000,"05 Furniture, household equipment and maintenance"
116.5,Month,Aug-10,K02000001,,cpi1dim1T60000,06 Health
125.6,Month,Aug-10,K02000001,,cpi1dim1T70000,07 Transport
100.9,Month,Aug-10,K02000001,,cpi1dim1T80000,08 Communication
100.4,Month,Aug-10,K02000001,,cpi1dim1T90000,09 Recreation and culture
152.2,Month,Aug-10,K02000001,,cpi1dim1T100000,10 Education
117.3,Month,Aug-10,K02000001,,cpi1dim1T110000,11 Restaurants and hotels
114.1,Month,Aug-10,K02000001,,cpi1dim1T120000,12 Miscellaneous goods and services
114.9,Month,Sep-10,K02000001,,cpi1dim1A0,CPI (overall index)
128.2,Month,Sep-10,K02000001,,cpi1dim1G10100,01.1 Food
124.4,Month,Sep-10,K02000001,,cpi1dim1G10200,01.2 Non-alcoholic beverages
114.2,Month,Sep-10,K02000001,,cpi1dim1G20100,02.1 Alcoholic beverages
128.7,Month,Sep-10,K02000001,,cpi1dim1G20200,02.2 Tobacco
80.3,Month,Sep-10,K02000001,,cpi1dim1G30100,03.1 Clothing
88.7,Month,Sep-10,K02000001,,cpi1dim1G30200,03.2 Footwear including repairs
114,Month,Sep-10,K02000001,,cpi1dim1G40100,04.1 Actual rentals for housing
123.4,Month,Sep-10,K02000001,,cpi1dim1G40300,04.3 Regular maintenance and repair of the dwelling
128.5,Month,Sep-10,K02000001,,cpi1dim1G40400,04.4 Water supply and misc. services for the dwelling
163.2,Month,Sep-10,K02000001,,cpi1dim1G40500,"04.5 Electricity , gas and other fuels"
114.3,Month,Sep-10,K02000001,,cpi1dim1G50100,"05.1 Furniture, furnishings and carpets"
93.4,Month,Sep-10,K02000001,,cpi1dim1G50200,05.2 Household textiles
106.7,Month,Sep-10,K02000001,,cpi1dim1G50300,"05.3 Household appliances, fitting and repairs"
107.6,Month,Sep-10,K02000001,,cpi1dim1G50400,"05.4 Glassware, tableware and household utensils"
108.9,Month,Sep-10,K02000001,,cpi1dim1G50500,05.5 Tools and equipment for house and garden
123,Month,Sep-10,K02000001,,cpi1dim1G50600,05.6 Goods and services for routine maintenance
103.9,Month,Sep-10,K02000001,,cpi1dim1G60100,"06.1 Medical products, appliances and equipment"
116.4,Month,Sep-10,K02000001,,cpi1dim1G60200,06.2 Out-patient services
134.5,Month,Sep-10,K02000001,,cpi1dim1G60300,06.3 Hospital services
102.2,Month,Sep-10,K02000001,,cpi1dim1G70100,07.1 Purchase of vehicles
128.4,Month,Sep-10,K02000001,,cpi1dim1G70200,07.2 Operation of personal transport equipment
134.6,Month,Sep-10,K02000001,,cpi1dim1G70300,07.3 Transport services
149.1,Month,Sep-10,K02000001,,cpi1dim1G80100,08.1 Postal services
97.4,Month,Sep-10,K02000001,,cpi1dim1G80200,08.2/3 Telephone and telefax equip
56.8,Month,Sep-10,K02000001,,cpi1dim1G90100,09.1 Audio-visual equipment and related products
111.3,Month,Sep-10,K02000001,,cpi1dim1G90200,9.2 Other major durables for recreation and culture
98.7,Month,Sep-10,K02000001,,cpi1dim1G90300,"09.3 Other recreational items, gardens and pets"
122.1,Month,Sep-10,K02000001,,cpi1dim1G90400,09.4 Recreational and cultural services
118.4,Month,Sep-10,K02000001,,cpi1dim1G90500,"09.5 Books, newspapers and stationery"
118.1,Month,Sep-10,K02000001,,cpi1dim1G90600,09.6 Package holidays
156.7,Month,Sep-10,K02000001,,cpi1dim1G100000,10.0 Education
118.4,Month,Sep-10,K02000001,,cpi1dim1G110100,11.1 Catering services
113,Month,Sep-10,K02000001,,cpi1dim1G110200,11.2 Accommodation services
113.1,Month,Sep-10,K02000001,,cpi1dim1G120100,12.1 Personal care
121.4,Month,Sep-10,K02000001,,cpi1dim1G120300,12.3 Personal effects (nec)
126.8,Month,Sep-10,K02000001,,cpi1dim1G120400,12.4 Social protection
142.3,Month,Sep-10,K02000001,,cpi1dim1G120500,12.5 Insurance
98.6,Month,Sep-10,K02000001,,cpi1dim1G120600,12.6 Financial services (nec)
120.9,Month,Sep-10,K02000001,,cpi1dim1G120700,12.7 Other services (nec)
127.3,Month,Sep-10,K02000001,,cpi1dim1S10101,01.1.1 Bread and cereals
123.9,Month,Sep-10,K02000001,,cpi1dim1S10102,01.1.2 Meat
139.2,Month,Sep-10,K02000001,,cpi1dim1S10103,01.1.3 Fish
129.2,Month,Sep-10,K02000001,,cpi1dim1S10104,"01.1.4 Milk, cheese and eggs"
148.2,Month,Sep-10,K02000001,,cpi1dim1S10105,01.1.5 Oils and fats
118.8,Month,Sep-10,K02000001,,cpi1dim1S10106,01.1.6 Fruit
132.3,Month,Sep-10,K02000001,,cpi1dim1S10107,01.1.7 Vegetables including potatoes and tubers
131.1,Month,Sep-10,K02000001,,cpi1dim1S10108,"01.1.8 Sugar, jam, syrups, chocolate and confectionery"
119.1,Month,Sep-10,K02000001,,cpi1dim1S10109,01.1.9 Food products (nec)
132.3,Month,Sep-10,K02000001,,cpi1dim1S10201,"01.2.1 Coffee, tea and cocoa"
122,Month,Sep-10,K02000001,,cpi1dim1S10202,"01.2.2 Mineral waters, soft drinks and juices"
119.4,Month,Sep-10,K02000001,,cpi1dim1S20101,02.1.1 Spirits
116,Month,Sep-10,K02000001,,cpi1dim1S20102,02.1.2 Wine
104,Month,Sep-10,K02000001,,cpi1dim1S20103,02.1.3 Beer
128.7,Month,Sep-10,K02000001,,cpi1dim1S20200,02.2.0 Tobacco
78.6,Month,Sep-10,K02000001,,cpi1dim1S30102,03.1.2 Garments
100.8,Month,Sep-10,K02000001,,cpi1dim1S30103,03.1.3 Other clothing and clothing accessories
117.6,Month,Sep-10,K02000001,,cpi1dim1S30104,"03.1.4 Cleaning, repair and hire of clothing"
88.7,Month,Sep-10,K02000001,,cpi1dim1S30200,03.2.0 Footwear including repairs
114,Month,Sep-10,K02000001,,cpi1dim1S40100,04.1.0 Actual rentals for housing
128.8,Month,Sep-10,K02000001,,cpi1dim1S40301,04.3.1 Materials for maintenance and repair
116.8,Month,Sep-10,K02000001,,cpi1dim1S40302,04.3.2 Services for maintenance and repair
130.3,Month,Sep-10,K02000001,,cpi1dim1S40401,04.4.1 Water supply
126.9,Month,Sep-10,K02000001,,cpi1dim1S40403,04.4.3 Sewerage collection
154.8,Month,Sep-10,K02000001,,cpi1dim1S40501,04.5.1 Electricity
178.4,Month,Sep-10,K02000001,,cpi1dim1S40502,04.5.2 Gas
146.2,Month,Sep-10,K02000001,,cpi1dim1S40503,04.5.3 Liquid fuels
158.4,Month,Sep-10,K02000001,,cpi1dim1S40504,04.5.4 Solid fuels
114.8,Month,Sep-10,K02000001,,cpi1dim1S50101,05.1.1 Furniture and furnishings
111.5,Month,Sep-10,K02000001,,cpi1dim1S50102,05.1.2 Carpets and other floor coverings
93.4,Month,Sep-10,K02000001,,cpi1dim1S50200,05.2.0 Household Textiles
105.8,Month,Sep-10,K02000001,,cpi1dim1S50301,05.3.1/2 Major appliances and small electric goods
113.3,Month,Sep-10,K02000001,,cpi1dim1S50303,05.3.3 Repair of household appliances
107.6,Month,Sep-10,K02000001,,cpi1dim1S50400,"05.4.0 Glassware, Tableware and Household Utensils"
108.9,Month,Sep-10,K02000001,,cpi1dim1S50500,05.5.0 Tools and equipment for House and Garden
124.5,Month,Sep-10,K02000001,,cpi1dim1S50601,05.6.1 Non-durable household goods
119.7,Month,Sep-10,K02000001,,cpi1dim1S50602,05.6.2 Domestic services and household services
